Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,CN,NL,CZ,1,,bodies,Number of specimens,E,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,CN,NL,CZ,,1,bodies,,T,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,DE,GB,,2,,live,Number of specimens,B,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,DE,GB,,,2,live,Number of specimens,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,GB,FR,,1,,live,Number of specimens,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,IL,CZ,DE,,2,live,,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,NL,GB,DE,,1,live,Number of specimens,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,NL,GB,DE,1,,live,,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,NL,GB,,,2,live,Number of specimens,Z,C
2023,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,NL,GB,,2,,live,,Z,C
2023,I,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,GB,DE,,1,,live,Number of specimens,E,C
2023,I,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,GB,DE,,,1,live,Number of specimens,Z,C
2023,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,CN,NL,,1,,skins,Number of specimens,T,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,CZ,,,1,skins,,T,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GT,FR,,,2,live,Number of specimens,Z,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,IQ,CG,,4,,live,,Z,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,CY,3,,live,Number of specimens,B,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,CY,,2,live,,T,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,DE,,1,live,,T,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,PL,1,,live,Number of specimens,B,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,,1,,live,Number of specimens,B,C
2023,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,TH,CZ,,,1,live,,T,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,CN,NL,DE,1,,bodies,Number of specimens,E,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,CN,NL,DE,,1,bodies,,T,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,GB,CZ,,1,,skins,Number of specimens,T,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,GB,CZ,,,1,skins,,T,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,ZA,NL,,3,,live,Number of specimens,Z,C
2023,I,Semnopithecus entellus,Mammalia,Primates,Cercopithecidae,Semnopithecus,ZA,NL,,,3,live,,Z,C
2023,I,Hippocamelus bisulcus,Mammalia,Artiodactyla,Cervidae,Hippocamelus,AR,CL,,3,,live,Number of specimens,N,C
2023,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,CH,CZ,,,2,live,,Z,C
2023,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,GB,DE,,2,2,live,Number of specimens,Z,C
2023,I,Rucervus eldii,Mammalia,Artiodactyla,Cervidae,Rucervus,NL,CH,,3,,live,,Z,C
2023,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,CN,FR,,1,,bodies,Number of specimens,T,C
2023,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,CN,NL,NL,1,,bodies,Number of specimens,E,C
2023,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,CN,NL,NL,1,,bodies,Number of specimens,T,C
2023,I,Microcebus murinus,Mammalia,Primates,Cheirogaleidae,Microcebus,GB,FR,,,2,specimens,ml,S,C
2023,I,Jabiru mycteria,Aves,Ciconiiformes,Ciconiidae,Jabiru,IN,VE,,30,,live,Number of specimens,Z,C
2023,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,AE,PT,,8,8,live,Number of specimens,T,C
2023,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,CN,NL,BE,,1,bodies,,T,C
2023,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,CN,NL,,1,,bodies,Number of specimens,T,C
2023,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,NA,ZA,,,3,live,Number of specimens,B,C
2023,I,Crax blumenbachii,Aves,Galliformes,Cracidae,Crax,BE,GB,,,6,live,Number of specimens,T,C
2023,I,Crax blumenbachii,Aves,Galliformes,Cracidae,Crax,BE,GB,,6,,live,,T,C
2023,I,Crocodylus acutus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,CO,,1000,,skins,Number of specimens,T,C
2023,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,DK,2,,live,Number of specimens,T,C
2023,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,DK,,2,live,,T,C
2023,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,ZA,,,4,trophies,Number of specimens,T,C
2023,I,Crocodylus mindorensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PH,DE,,,3,live,Number of specimens,B,C
2023,I,Crocodylus mindorensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PH,DE,,3,,live,Number of specimens,N,C
2023,I,Crocodylus moreletii,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,GB,,,4,live,Number of specimens,T,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CZ,CH,,2,,live,,Z,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,ZA,1,,leather products (small),Number of specimens,T,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,IT,ZA,4,,leather products (small),Number of specimens,T,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,AE,ZA,10,,live,Number of specimens,Z,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,AE,,,10,live,Number of specimens,Z,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MA,CH,,16,,live,,Z,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,TR,ZA,,2,leather products (large),Number of specimens,T,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ES,ZA,,5,leather products (small),Number of specimens,T,C
2023,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,FR,PG,1,,leather products (small),Number of specimens,T,C
2023,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,ID,1,,leather products (small),Number of specimens,T,C
2023,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,,1,,live,Number of specimens,T,C
2023,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,,,1,live,,T,C
2023,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,DK,,,11,live,Number of specimens,T,C
2023,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,AE,CZ,,1,live,Number of specimens,Z,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,,1,,live,Number of specimens,T,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,CZ,,,1,live,,T,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,DK,VN,,4,live,Number of specimens,T,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,CH,,1,,live,Number of specimens,E,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,AE,CZ,,1,live,Number of specimens,Z,C
2023,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PG,TH,,359,,leather products (small),Number of specimens,T,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,AE,CZ,,4,,live,Number of specimens,T,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,AE,CZ,,,4,live,,T,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,GB,US,,,4,bones,Number of specimens,S,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,IN,AT,CZ,,1,live,,Z,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,RS,HU,,,2,live,,Z,C
2023,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,US,GB,US,2,,bones,Number of specimens,S,C
2023,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,AE,DK,,,3,live,Number of specimens,T,C
2023,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,AE,ID,,40,,live,Number of specimens,T,C
2023,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,GB,US,,,2,bones,Number of specimens,S,C
2023,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,IN,AE,ID,20,30,live,Number of specimens,Z,C
2023,I,Daubentonia madagascariensis,Mammalia,Primates,Daubentoniidae,Daubentonia,GB,JE,,1,1,live,Number of specimens,Z,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,CH,,1,live,Number of specimens,Z,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,LK,,,400,specimens,Number of specimens,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,GB,,0.5,,specimens,ml,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,SG,ID,6,6,specimens,ml,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,SG,MY,12,12,specimens,ml,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,LA,,,1904,specimens,g,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,LA,,,1904,specimens,ml,S,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,LK,TH,1,,live,Number of specimens,M,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,LK,,,1,live,Number of specimens,M,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,,1,live,Number of specimens,Z,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IE,NL,2,4,live,Number of specimens,Z,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IE,,2,,live,Number of specimens,Z,C
2023,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,XV,RU,,,1,live,,Q,C
2023,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,AE,PL,,,1,live,Number of specimens,Z,C
2023,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,CH,GR,,,1,live,,Z,C
2023,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,DE,CH,,1,,live,Number of specimens,B,C
2023,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CH,PT,,,1,live,Number of specimens,Z,C
2023,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CN,FR,CZ,,1,bodies,Number of specimens,T,C
2023,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CN,FR,NL,,1,bodies,Number of specimens,T,C
2023,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CN,FR,,1,,bodies,Number of specimens,E,C
2023,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CN,FR,,1,,bodies,Number of specimens,T,C
2023,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CZ,CH,,1,,live,,Z,C
2023,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,DE,CH,,2,,live,Number of specimens,B,C
2023,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,DK,GB,,1,1,live,Number of specimens,Z,C
2023,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,IN,AM,,4,4,live,Number of specimens,Z,C
2023,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,US,HU,,,120,specimens,,S,C
2023,I,Falco spp.,Aves,Falconiformes,Falconidae,Falco,KZ,AE,XX,73,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,124,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,329,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,AT,,,356,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BE,,18,19,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BG,ES,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BG,,2,2,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,BH,AT,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,34,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CA,,4,36,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,AT,2,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,AT,,2,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,GB,1,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,9,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,95,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,CZ,,,104,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,ES,2,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,17,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,DE,,62,77,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,ES,,4,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,GB,1,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,598,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ES,,1174,1589,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,FR,,16,16,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,AE,2,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,BE,1,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,1,,live,Number of specimens,E,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,758,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GB,,1913,2491,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,GE,,8,8,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IE,,1,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IE,,11,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IT,,1,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,IT,,18,18,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,JO,AT,,1,live,,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KW,BE,2,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KZ,CZ,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,KZ,XX,,5,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,,47,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,MA,,,66,live,,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,PT,,17,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,PT,,11,14,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,RS,,30,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SI,,70,99,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,SI,,10,11,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,US,,1,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT,AE,GB,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AT,AE,GB,1,,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AE,AT,6,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AE,ES,3,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AE,GB,6,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AE,SI,1,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AE,,2,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AT,,27,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AT,,,27,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,DE,,1,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,DE,,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,GB,,33,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,GB,,5,36,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,NL,,10,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,NL,,,7,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,SA,,,4,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,CZ,1,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,ES,,3,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,ES,4,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,AE,GB,1,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,GB,,7,2,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,ES,KW,DE,2,,live,Number of specimens,B,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,CZ,1,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,ES,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,1,,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GB,DE,,1,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GE,AE,ES,,1,live,Number of specimens,B,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GE,AE,ES,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,GE,AE,GB,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,IT,AE,ES,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,JO,AE,AT,1,,live,,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,AT,,7,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,CZ,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,ES,,35,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,GB,,31,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,GB,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,PT,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,AE,,,4,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BE,,,72,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,BH,AT,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,CZ,,,71,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,DE,,,5,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,ES,,,636,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,GB,,,85,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,IT,,,5,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,NL,,,14,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KW,SA,,,18,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KZ,AE,XX,4,,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,MU,ES,,,13,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,MX,ES,,3,5,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,AE,DE,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,AE,GB,,2,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,BH,AT,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,BH,NL,,5,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,ES,ES,,1,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,ES,,95,98,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,GB,,39,39,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,QA,IE,,,38,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,AT,,,3,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,CA,,,2,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,CZ,,,12,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,DE,,,3,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,ES,,,87,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,FR,,,14,live,Number of specimens,B,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,GB,,,10,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,IE,,,46,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SA,NL,,,14,live,,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SK,AE,GB,1,,live,,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SK,AE,MA,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SK,AE,MA,1,,live,,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,SL,ES,,,9,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,UA,IE,,,20,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,US,ES,,,16,live,Number of specimens,T,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,XV,BE,ES,,1,live,Number of specimens,P,C
2023,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,XV,CA,,,3,live,Number of specimens,P,C
